volume_id,volume_title,volume_year,name,address,state,city,sub_region,category,notes,phone,proprietor,amenities_services,rates,personnel,reference_number,is_advertisement,is_recommended,canvas_fragment,image,flag_state_invalid,flag_state_eq_city,flag_name_address,flag_header_row,flag_duplicate,flag_unanchored,drift_geonames,drift_window,drift_cross_volume,drift_alignment,drift_score,Fixed or checked
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Polly's,403 Jefferson,NEW YORK,NIAGARA FALLS,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1520,920,542,54",0057_5207582.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Peter's,535 Broadway,NEW YORK,NIAGARA FALLS,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1519,974,569,45",0057_5207582.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,R. Pendleton,26 Bruce St.,NEW YORK,PORT JERVIS,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1526,1168,676,41",0057_5207582.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mrs. S. Osterholt,16 Crannell St.,NEW YORK,POUGHKEEPSIE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1526,1357,833,53",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,G. W. Hayes,93 N. Hamilton,NEW YORK,POUGHKEEPSIE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1525,1407,767,57",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Gibson,461 Clariss St.,NEW YORK,ROCHESTER,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1516,1614,591,41",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Freeman House,112 Industrial St.,NEW YORK,ROCHESTER,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1530,1648,853,59",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,G. W. Burke,221 Columbia Ave.,NEW YORK,ROCHESTER,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1530,1751,828,62",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mrs. Latimer,179 Clarissa St.,NEW YORK,ROCHESTER,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1533,1803,768,54",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Walker's,149 Adams St.,NEW YORK,ROCHESTER,,TAILOR SHOPS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Cotton Club,222 Joseph Ave.,NEW YORK,ROCHESTER,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1536,2019,770,52",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Dan's,293 Clarissa St.,NEW YORK,ROCHESTER,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1533,2068,584,51",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Derham's,40 Cypress St.,NEW YORK,ROCHESTER,,GARAGES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1534,2168,644,50",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Bill Vodney,102 Congress St.,NEW YORK,SARATOGA SPRINGS,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1525,2371,783,59",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Goldie's,423 Harrison St.,NEW YORK,SARATOGA SPRINGS,,NIGHT CLUBS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1534,3352,673,59",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mulroy's,301 E. Genesse St.,NEW YORK,SARATOGA SPRINGS,,WINE & LIQUOR STORES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1534,3454,757,57",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Allen's,928 S. Townsend St.,NEW YORK,SARATOGA SPRINGS,,DRUG STORES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1534,3552,754,53",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,R. Rhinehart,125 S. Church St.,NEW YORK,SCHENECTADY,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1480,2518,640,57",0057_5207582.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,The Savoy,518 E. Washington St.,NEW YORK,SYRACUSE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1477,2721,317,49",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Almond House,210 Almond St.,NEW YORK,SYRACUSE,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1459,340,295,47",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,W. R. Farrish,809 E. Faytte. St.,NEW YORK,SYRACUSE,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1540,2813,815,53",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Aunt Edith's,6011/2 Harrison St.,NEW YORK,SYRACUSE,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1540,2911,850,57",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Penquin,822 S. State St.,NEW YORK,SYRACUSE,,TAVERNS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1480,3067,361,47",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Cameron,401 E. Washington St.,NEW YORK,SYRACUSE,,BARBER SHOPS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1481,3163,604,49",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Smith's,6001/2 E. Washington St.,NEW YORK,SYRACUSE,,BARBER SHOPS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207582/full/!760,760/0/default.jpg#xywh=1534,3210,855,55",0057_5207582.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Broad St. Inn,415 Broad St.,NEW YORK,UTICA,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=356,406,739,42",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mrs. S. Burns,318 Broad St.,NEW YORK,UTICA,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=353,456,742,40",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Howard Home,413 Broad St.,NEW YORK,UTICA,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=356,504,739,38",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Woodruff,Public Square,NEW YORK,WATERTOWN,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=343,730,617,44",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,E. F. Thomas,123 Union St.,NEW YORK,WATERTOWN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=354,839,767,49",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,V. H. Brown,502 Binase St.,NEW YORK,WATERTOWN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=354,888,744,52",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,G. E. Deputy,711 Morrison St.,NEW YORK,WATERTOWN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=352,940,826,48",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mrs. Ruth Thomas,556 Morrison St.,NEW YORK,WATERTOWN,,TOURIST HOMES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=339,988,944,40",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Capitol,Court St.,NEW YORK,WATERTOWN,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=340,1122,480,44",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Chicago,Court St.,NEW YORK,WATERTOWN,,BARBER SHOPS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=339,1251,485,44",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mrs. Nancy Williams,496 Edmonds St.,NEW YORK,WATERTOWN,,BEAUTY PARLORS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=336,1373,1030,53",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Reilly Esso Station,496 Edmonds St.,NEW YORK,WATERTOWN,,SERVICE STATIONS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=335,1502,971,56",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Guilfoyle,Stone St.,NEW YORK,WATERTOWN,,GARAGES,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=336,1637,503,49",0058_5207583.jpg,,,,,,,ambiguous,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,HOTEL FANE,205 West 135th Street,NEW YORK,NEW YORK CITY,,HOTELS,"Tel. AUdubon 3-8396; Formerly Hotel Dumas; In the Heart of Harlem; Rooms with Bath, Hot-Cold Water; Radio in Rooms Phone Reserva.; Frank G. Lightner, Mgr.",,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=459,2263,833,68",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,CROSSTOWN HOTEL,515 W. 145th STREET,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=345,3230,763,57",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Harriet Hotels,313 West 127th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=339,3374,921,42",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Cambridge,141 W. 110th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=339,3426,775,44",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Martha,6 W. 135th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=346,3477,621,41",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,The Viola,227 W. 135th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=346,3525,735,40",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Welthon,2057 7th Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=343,3573,655,45",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Dewey Square,201-203 West 117th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1579,282,999,46",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,The Tenrub,328 St. Nicholas,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,335,740,42",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Elks,689 St. Nicholas Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1576,384,713,44",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Welthon,2057 7th Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=289,670,296,46",0058_5207583.jpg,,,,,1,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Delta,409 West 145th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1586,484,669,41",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Beaktord,300 W. 116th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,530,691,41",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Garrett Hotel,314 W. 127th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,580,1068,58",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Braddock,126th & 8th Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1591,643,696,42",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,El Melrah,19 West 135th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1576,694,764,40",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Woodside,2424 7th Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1586,744,626,40",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Hotel Theresa,7th Ave. at 125th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,791,916,44",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Grampion,182 St. Nicholas Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1573,838,863,50",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Y. M. C. A.,180 W. 135th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1580,884,810,54",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Y. W. C. A.,175 W. 137th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1586,937,804,44",0058_5207583.jpg,,,,,1,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Currie,101 W. 145th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1579,985,653,45",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Mariette,170 W. 121st St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1587,1033,685,48",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Cecil,208 W. 118th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1587,1081,611,52",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Revella,307 W. 116th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,1133,662,44",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Hudson,1649 Amsterdam Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1573,1181,781,45",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Richard,6 Bradhurst Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1579,1231,656,46",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Barbera,501 West 142 St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1586,1283,681,40",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Hotel Elmeneh,845 St. Nicholas Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1579,1323,968,54",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Hotel McClendon,23 West 123rd St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1579,1377,964,52",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Douglas,809 St. Nicholas Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1576,1433,800,47",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Marden,142 W. 44th St.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1562,1483,657,44",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Edgecombe,345 Edgecombe Ave.,NEW YORK,NEW YORK CITY,,HOTELS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1588,1532,826,48",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
a1511390-1a72-0132-f05d-58d385a7bbd0,The Negro Motorist Green Book: 1950: An International Travel Guide,1950,Pete's,2534 8th Ave.,NEW YORK,NEW YORK CITY,,RESTAURANTS,,,,,,,,,,"https://iiif.nypl.org/iiif/3/5207583/full/!760,760/0/default.jpg#xywh=1591,1641,545,49",0058_5207583.jpg,,,,,,,ok,ok,ok,ok,0,
